datum,tävling,kategori,viktklass,placering,namn,förening,kroppsvikt,böj,bänk,mark,total,poäng,diskvalificerad,kön,tävlingstyp,count,klassisk/utrustad,sl/bp
2018-05-12,DM klassisk bänkpress (MNSF),Dam Veteran 40-49,84.00,1,Victoria Palmqvist,Tåsjödalens IK,81.06,,72.5,,,65.86,,Dam,klassisk bp,1,klassisk,bp
2018-05-12,DM klassisk bänkpress (MNSF),Dam Veteran 40-49,84+,1,Anna Edvall,Sundsvalls AK,86.68,,80.0,,,70.27,,Dam,klassisk bp,1,klassisk,bp
2018-04-28,VM Bänkpress 2018,Herr Senior,74.00,5,Alexander Eriksson,Sundbybergs TK,73.55,,230.0,,,166.16,,Herr,utrustad bp,1,utrustad,bp
2018-04-28,VM Bänkpress 2018,Herr Senior,120.00,2,Per Nilsson,Sundbybergs TK,118.85,,347.5,,,200.24,,Herr,utrustad bp,1,utrustad,bp
2018-04-28,VM Bänkpress 2018,Herr Senior,120+,6,Niklas Pettersson,Styrkefabrikens Atletklubb,156.45,,335.0,,,184.25,,Herr,utrustad bp,1,utrustad,bp
2018-04-28,VM Bänkpress 2018,Herr Ungdom,93.00,1,Edvin Forslund,Kubbe-Norrflärke IF,90.5,,185.0,,,117.77,,Herr,utrustad bp,1,utrustad,bp
2018-04-28,VM Bänkpress 2018,Herr Junior,83.00,-,Henrik Magnusson,Katrineholm AK,81.85,,0.0,,,0.0,Diskad,Herr,utrustad bp,1,utrustad,bp
2018-04-28,VM Bänkpress 2018,Herr Junior,93.00,3,Oliver Dahlkvist,HAK Greppet,92.3,,250.0,,,157.62,,Herr,utrustad bp,1,utrustad,bp
2018-04-28,VM Bänkpress 2018,Herr Junior,120+,3,Rasmus Mirblom,Vedum AIS,148.25,,275.0,,,152.41,,Herr,utrustad bp,1,utrustad,bp
2018-04-28,VM Bänkpress 2018,Herr Veteran 40-49,74.00,3,Marcus Holmgren,Sundbybergs TK,73.3,,172.5,,,124.93,,Herr,utrustad bp,1,utrustad,bp
2018-04-28,VM Bänkpress 2018,Herr Veteran 40-49,93.00,5,Robert  Dawidowicz,Täby AK,92.6,,205.0,,,129.04,,Herr,utrustad bp,1,utrustad,bp
2018-04-28,VM Bänkpress 2018,Herr Veteran 40-49,93.00,6,Mattias Humble,Sundbybergs TK,91.6,,195.0,,,123.4,,Herr,utrustad bp,1,utrustad,bp
2018-04-28,VM Bänkpress 2018,Herr Veteran 50-59,83.00,2,Tomas Ring,Håbo AK,82.85,,207.5,,,138.65,,Herr,utrustad bp,1,utrustad,bp
2018-04-28,VM Bänkpress 2018,Dam Senior,72.00,2,Sofie Josefsson,Sundsvalls AK,71.4,,157.5,,,154.59,,Dam,utrustad bp,1,utrustad,bp
2018-04-28,VM Bänkpress 2018,Dam Junior,52.00,2,Mia Engrenius,Halmstad Tyngd- och Styrkelyftklubb,51.55,,110.0,,,138.05,,Dam,utrustad bp,1,utrustad,bp
2018-04-28,VM Bänkpress 2018,Dam Junior,63.00,1,Matilda Vilmar,Sundbybergs TK,62.5,,135.0,,,145.86,,Dam,utrustad bp,1,utrustad,bp
2018-04-28,VM Bänkpress 2018,Dam Junior,72.00,2,Emma Johansson,Nora AK,70.5,,147.5,,,146.02,,Dam,utrustad bp,1,utrustad,bp
2018-04-28,VM Bänkpress 2018,Dam Junior,72.00,4,Jessika Lowe,HAK Greppet,71.3,,137.5,,,135.09,,Dam,utrustad bp,1,utrustad,bp
2018-04-28,VM Bänkpress 2018,Dam Veteran 40-49,63.00,1,Annelie  Izindre,Västra AK,60.1,,95.0,,,105.78,,Dam,utrustad bp,1,utrustad,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Ungdom,53.00,2,Mille Holck,Sandvikens AK,48.95,,60.0,,,62.83,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Ungdom,74.00,1,Arvid Sandström,Jönköping SK,72.8,,125.0,,,90.98,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Ungdom,74.00,2,Marcus Ring,Håbo AK,73.45,,90.0,,,65.08,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Ungdom,93.00,1,Theodor  Samaras,Sundbybergs TK,87.5,,130.0,,,84.22,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Ungdom,93.00,2,Edvin Forslund,Kubbe-Norrflärke IF,89.6,,120.0,,,76.78,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Ungdom,120+,1,Nathan Bergman,Bollnäs SK,146.25,,162.5,,,90.23,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,53.00,3,Pontus Jonsson,Edsbyns AK,50.0,,60.0,,,61.39,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,59.00,1,Robin Nirs,Edsbyns AK,57.05,,120.0,,,107.29,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,66.00,1,Kid Svensson,ASK Eskilstuna,64.7,,110.0,,,87.81,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,66.00,2,Jonas Kuusinen,Örebro KK,65.25,,105.0,,,83.23,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,74.00,1,Simon Brunzell,Nynäshamns AK,72.05,,160.0,,,117.33,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,74.00,2,Teodor Eriksson,Lunds TK,71.8,,120.0,,,88.23,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,83.00,1,Oscar Edsgården,Linköpings AK,81.2,,170.0,,,114.99,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,83.00,2,Kevin Ericsson,Borlänge AK,81.35,,165.0,,,111.48,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,83.00,3,Jack Söderberg,Sundbybergs TK,82.4,,162.5,,,108.94,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,83.00,4,Anton Ling,Föreningen Pure Power,82.2,,160.0,,,107.42,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,83.00,5,Henrik Magnusson,Katrineholm AK,82.3,,152.5,,,102.31,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,83.00,6,Erik Larsson,Linköpings AK,79.4,,130.0,,,89.18,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,83.00,7,Felix Almqvist,TK Trossö,79.65,,115.0,,,78.73,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,93.00,1,Andreas  Olausson,Sundbybergs TK,91.4,,180.0,,,114.03,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,93.00,2,Marcus Ahola,Gävle KK,92.1,,165.0,,,104.14,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,93.00,3,Max  Söderström,Roslagens LF,89.55,,160.0,,,102.41,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,93.00,4,Albin Eriksson,Södertälje AK,90.2,,140.0,,,89.27,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,93.00,5,Alexander Albaek,Skurup KF,92.0,,117.5,,,74.2,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,105.00,1,Daniel Klintberg,Västra AK,97.0,,155.0,,,95.53,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,105.00,2,Viktor Dalqvist,Sundbybergs TK,100.8,,150.0,,,91.0,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,105.00,3,Hugo Svensson,TK Trossö,101.0,,142.5,,,86.38,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,120.00,1,Jonas  Edvardsson,Kubbe-Norrflärke IF,117.7,,155.0,,,89.53,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,120.00,2,Vincent Forsman,Falköpings TK,105.55,,145.0,,,86.49,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Junior,120+,2,Viktor Joelsson,Vedum AIS,144.85,,115.0,,,63.94,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 40-49,59.00,2,Fredrik Sjödin,Halmstad Tyngd- och Styrkelyftklubb,58.55,,85.0,,,74.15,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 40-49,74.00,1,Martin Haglöf,Huddinge SK,72.95,,125.0,,,90.84,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 40-49,74.00,2,Tomas Vikenhag,ASK Eskilstuna,72.9,,115.0,,,83.61,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 40-49,83.00,1,Johannes Jonsson,ASK Eskilstuna,81.85,,170.0,,,114.43,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 40-49,83.00,2,Jens Mogren,Filipstads AK,82.75,,130.0,,,86.93,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 40-49,93.00,1,Niklas  Larsson,ASK Eskilstuna,92.6,,180.0,,,113.31,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 40-49,93.00,2,Kenneth Ekborg,Täby AK,92.85,,172.5,,,108.45,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 40-49,93.00,3,Stefan Wik,Mjölby LK,92.25,,145.0,,,91.44,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 40-49,93.00,4,Kristoffer Andersson,ASK Eskilstuna,92.65,,140.0,,,88.1,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 40-49,93.00,5,Peter Paunovic,ASK Eskilstuna,86.5,,135.0,,,88.01,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 40-49,93.00,-,Stefan  Emmertz,Södra SK,90.0,,0.0,,,0.0,Diskad,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 40-49,105.00,1,Anders Henriksson,Sundbybergs TK,102.25,,207.5,,,125.2,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 40-49,105.00,2,Tony Lehtola,ASK Eskilstuna,103.85,,182.5,,,109.48,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 40-49,105.00,3,Edgar Weylandt,TK Trossö,101.85,,180.0,,,108.77,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 40-49,105.00,4,Andreas  Källström,Falköpings TK,99.7,,162.5,,,99.01,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 40-49,105.00,5,Mats Rindemark,Härnösands AK,103.15,,162.5,,,97.73,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 40-49,120.00,1,Patrick Kling,Södra SK,114.9,,195.0,,,113.33,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 40-49,120.00,2,Tony Lukin,Mjölby LK,115.5,,170.0,,,98.67,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 40-49,120.00,3,Keijo Wilkinson,ASK Eskilstuna,106.05,,150.0,,,89.32,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 40-49,120+,1,Nicklas Karlsson,Hofors Lyftarklubb,122.95,,185.0,,,105.79,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 50-59,66.00,1,Tahvo Jauhojärvi,ASK Eskilstuna,65.44,,107.5,,,85.0,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 50-59,66.00,2,Michael Helsing,Borlänge AK,65.55,,85.0,,,67.12,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 50-59,74.00,1,Lars Carlsson,Filipstads AK,73.85,,150.0,,,108.05,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 50-59,74.00,2,Jukka Siltanen,Sundbybergs TK,73.2,,107.5,,,77.93,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 50-59,83.00,1,Patrik Fornander,Filipstads AK,82.35,,162.5,,,108.98,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 50-59,83.00,2,Bo Lindgren,Malå AK,79.3,,157.5,,,108.13,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 50-59,83.00,3,Mats Swärdén,Lunds TK,76.3,,130.0,,,91.55,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 50-59,93.00,1,Kennet Persson,Sundbybergs TK,90.8,,162.5,,,103.28,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 50-59,93.00,2,Joacim Johansson,Vedum AIS,92.35,,162.5,,,102.42,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 50-59,93.00,3,Ronald Bengtsson,Täby AK,90.5,,155.0,,,98.67,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 50-59,93.00,4,Conny Andersson,TK Trossö,92.5,,152.5,,,96.05,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 50-59,93.00,5,Tomas Ring,Håbo AK,83.45,,145.0,,,96.48,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 50-59,93.00,6,Mio Dabeski,ASK Eskilstuna,92.25,,120.0,,,75.68,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 50-59,105.00,1,Conny Hällstrand,Sundbybergs TK,104.5,,120.0,,,71.83,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 50-59,120.00,1,Stefan Flodberg,Sandvikens AK,114.5,,177.5,,,103.26,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 50-59,120.00,2,Morgan Lagerkvist,ASK Eskilstuna,114.9,,165.0,,,95.9,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 50-59,120+,1,Christian Haase,Södra SK,156.45,,175.0,,,96.25,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 50-59,120+,2,Tomas Malm,Lunds TK,129.6,,155.0,,,87.72,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 60-69,74.00,1,Klaus-Dieter Prager,Vedum AIS,71.9,,120.0,,,88.14,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 60-69,74.00,2,Gerry Dahlgren,Falkenbergs KSK,69.35,,97.5,,,73.59,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 60-69,74.00,3,Lasse Rautakorpi,Sundsvalls AK,74.0,,90.0,,,64.74,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 60-69,83.00,1,Bo Sundvall,Vedum AIS,80.05,,120.0,,,81.89,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 60-69,83.00,2,Donald Karlsson,Filipstads AK,80.6,,110.0,,,74.75,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 60-69,83.00,3,Ivan  Gonzales,Södra SK,80.8,,107.7,,,73.07,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 60-69,93.00,1,Alf Olsson,Sandvikens AK,90.4,,150.0,,,95.54,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 60-69,93.00,2,Bebo Olans,Borlänge AK,92.55,,130.0,,,81.85,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 60-69,105.00,1,Mats Lodfelt,Lidingö AK,94.6,,137.5,,,85.69,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 60-69,105.00,2,Kent Carlsson,Borlänge AK,101.9,,130.0,,,78.54,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 60-69,105.00,3,Antton Kallingi,Sundsvalls AK,96.15,,127.5,,,78.88,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 60-69,105.00,4,Lars Wallén,Extreme Power Team,100.5,,125.0,,,75.92,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 60-69,105.00,5,Kenneth Mattsson,Borlänge AK,102.3,,110.0,,,66.36,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 70+,105.00,2,Alf Bengtsson,Borlänge AK,94.3,,110.0,,,68.65,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Herr Veteran 70+,120.00,1,Niilo Maliniemi,ASK Eskilstuna,116.75,,175.0,,,101.28,,Herr,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Ungdom,52.00,1,Elin Persson,TK Trossö,50.0,,52.5,,,67.44,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Ungdom,57.00,1,Elsa Marin Karlsson,Sommarhemmets Kraftsport,56.65,,85.0,,,99.11,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Ungdom,57.00,2,Linnea Forslund,Kubbe-Norrflärke IF,55.05,,55.0,,,65.59,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Ungdom,63.00,1,Alexandra  Holmgren,Umeå Power,61.75,,70.0,,,76.33,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Ungdom,63.00,2,Caroline  Lund,Linköpings AK,62.7,,67.5,,,72.75,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Ungdom,72.00,1,Emmy Corneliusson,Katrineholm AK,68.3,,72.5,,,73.38,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Ungdom,84.00,-,Emelie Öhlund,Öjeby AK,73.1,,0.0,,,0.0,Diskad,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Ungdom,84+,1,Madelen Ohlsson,Borås AK,101.25,,89.0,,,73.84,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Junior,63.00,1,Donna  Berglund,ASK Eskilstuna,58.7,,113.0,,,128.15,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Junior,63.00,2,Anna Lundberg,Örebro KK,62.9,,82.5,,,88.71,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Junior,63.00,3,Ronja Fredriksson,Umeå Power,62.7,,77.5,,,83.53,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Junior,72.00,1,Vilma Olsson,Hallsbergs AK,71.15,,113.5,,,111.67,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Junior,72.00,2,Ellen Svensson,Linköpings AK,70.95,,87.5,,,86.25,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Junior,72.00,3,Ebba Lindgren,Sundbybergs TK,71.65,,75.0,,,73.44,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Junior,72.00,4,Hanna Hellgren,Örebro KK,71.9,,72.5,,,70.83,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Junior,84.00,1,Sandra Smoler Eisenberg,Göteborgs KK,79.1,,97.5,,,89.78,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Veteran 40-49,63.00,1,Malin  Käll,Föreningen Pure Power,62.5,,80.0,,,86.44,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Veteran 40-49,72.00,2,Petra Höglund,Vedum AIS,71.6,,87.5,,,85.72,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Veteran 40-49,84.00,3,Pernilla Röhr,Vagnhallen SK,83.5,,77.5,,,69.32,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Veteran 50-59,52.00,1,Catarina Carstam,Lunds TK,49.6,,55.0,,,71.09,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Veteran 50-59,72.00,1,Jannika Ingersdotter,Täby AK,66.85,,67.5,,,69.37,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Veteran 50-59,72.00,2,Åsa Blomgren,Täby AK,67.1,,67.5,,,69.19,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Veteran 50-59,72.00,3,Stina Sundling,Fysiken AK,71.2,,65.0,,,63.92,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Veteran 50-59,84.00,1,Åsa  Halvarsson,Sundsvalls AK,72.8,,80.0,,,77.52,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Veteran 50-59,84.00,2,Marie  Ahlsten,Falkenbergs KSK,78.6,,72.5,,,67.0,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Veteran 50-59,84.00,3,Åsa Pennebratt,Föreningen Pure Power,83.65,,60.0,,,53.62,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Veteran 50-59,84+,1,Mimmi Öckerman,Borlänge AK,99.0,,78.0,,,65.14,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Veteran 50-59,84+,2,Marie Ericson,Mascot Atletklubb,103.3,,72.5,,,59.82,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Veteran 50-59,84+,3,Maria Jensen,Stockholmspolisens IF Kraftsportförening,85.8,,70.0,,,61.78,,Dam,klassisk bp,1,klassisk,bp
2018-04-27,u/j/v-SM Klassisk bänkpress 2018,Dam Veteran 50-59,84+,4,Ann Jordebo,Vagnhallen SK,97.25,,62.5,,,52.49,,Dam,klassisk bp,1,klassisk,bp
2018-03-23,SM-veckan Skellefteå (bänkpress),Herr Senior,59.00,1,Lars-Gunnar Hedlund,Skellefteå AK,58.8,,117.5,,,102.1,,Herr,utrustad bp,1,utrustad,bp
2018-03-23,SM-veckan Skellefteå (bänkpress),Herr Senior,66.00,1,Martin Johansson Sletbakk,Luleå AK,65.25,,150.0,,,118.9,,Herr,utrustad bp,1,utrustad,bp
2018-03-23,SM-veckan Skellefteå (bänkpress),Herr Senior,66.00,2,Tahvo Jauhojärvi,ASK Eskilstuna,65.4,,130.0,,,102.85,,Herr,utrustad bp,1,utrustad,bp
2018-03-23,SM-veckan Skellefteå (bänkpress),Herr Senior,74.00,1,Marcus Holmgren,Sundbybergs TK,73.7,,160.0,,,115.42,,Herr,utrustad bp,1,utrustad,bp
2018-03-23,SM-veckan Skellefteå (bänkpress),Herr Senior,74.00,2,Jonas Telégin,Nora AK,69.25,,135.0,,,102.01,,Herr,utrustad bp,1,utrustad,bp
2018-03-23,SM-veckan Skellefteå (bänkpress),Herr Senior,83.00,1,Tommy Krantz,Bollnäs SK,82.75,,240.0,,,160.49,,Herr,utrustad bp,1,utrustad,bp
2018-03-23,SM-veckan Skellefteå (bänkpress),Herr Senior,83.00,2,Linus Hedberg,Sundbybergs TK,82.7,,202.5,,,135.46,,Herr,utrustad bp,1,utrustad,bp
2018-03-23,SM-veckan Skellefteå (bänkpress),Herr Senior,83.00,3,Tomas Ring,Håbo AK,82.4,,197.5,,,132.4,,Herr,utrustad bp,1,utrustad,bp
